model,d,data_degree,seed,r2,rmse,degree,time,params,rank
tt,12,2,43,0.9999999997934744,2.2437943898185523e-05,2,0.0851752758026123,7800,24
poly,12,2,43,1.0,5.796478558156955e-15,2,0.8120272159576416,91,-1
tt,12,2,44,0.9997405732161048,0.10402946454103314,3,0.11059212684631348,468,4
tt,12,2,44,0.9999409313807806,0.0496394963813649,11,0.18983173370361328,8424,8
tt,12,2,44,0.999999999999474,4.684372920716465e-06,13,0.4804248809814453,90168,24
poly,12,2,44,1.0,2.7456754111741786e-14,2,0.8125896453857422,91,-1
tt,12,2,45,0.9966046470004765,0.1865135068667835,1,0.08503317832946777,52,4
tt,12,2,45,0.9999256935965799,0.0275918577339326,9,0.1800389289855957,6760,8
tt,12,2,45,0.9999999996837765,5.6920003379424796e-05,2,0.22729158401489258,7800,24
poly,12,2,45,1.0,1.5422215092773022e-14,2,0.8103041648864746,91,-1
tt,12,2,46,0.9963945717593661,0.06550900177663249,2,0.09740853309631348,260,4
tt,12,2,46,0.9992790295673605,0.029294175621378753,12,0.19100379943847656,9256,8
tt,12,2,46,0.9999999827552095,0.00014326876435035742,2,0.08619928359985352,7800,24
poly,12,2,46,1.0,4.415953076863862e-15,2,0.8046455383300781,91,-1
tt,12,2,47,0.9942604561499716,0.19752433587226528,1,0.0843808650970459,52,4
tt,12,2,47,0.9994193386346374,0.06282657527342597,2,0.09334301948547363,936,8
tt,12,2,47,0.9999999988819411,8.717947450041512e-05,3,0.2623469829559326,15288,24
poly,12,2,47,1.0,6.502230403124771e-15,2,0.8108739852905273,91,-1
tt,12,2,48,0.9980183076480751,0.0682490023741048,5,0.13406968116760254,884,4
tt,12,2,48,0.9996334799460661,0.029351281101791898,12,0.19307541847229004,9256,8
tt,12,2,48,0.9999999999756269,7.5689071655903296e-06,8,0.43512892723083496,52728,24
poly,12,2,48,1.0,4.1033458495522014e-15,2,0.804440975189209,91,-1
tt,12,2,49,0.9987187372353351,0.18831024358410464,7,0.15701580047607422,1300,4
tt,12,2,49,0.9971186792324935,0.2823908673516072,1,0.08198380470275879,104,8
tt,12,2,49,0.9999999998454806,6.539526034621e-05,8,0.43469953536987305,52728,24
poly,12,2,49,1.0,1.9460363797152673e-14,2,0.8115499019622803,91,-1
tt,12,2,50,0.9966259517242053,0.33797554950622233,1,0.08488035202026367,52,4
tt,12,2,50,0.9996415428856055,0.11016109367370001,13,0.19449758529663086,10088,8
tt,12,2,50,0.9999999999989243,6.034662160584768e-06,15,0.48198866844177246,97968,24
poly,12,2,50,1.0,3.3358449088146836e-14,2,0.8058853149414062,91,-1
tt,12,2,51,0.998323761390824,0.07794183082744023,5,0.1336510181427002,884,4
tt,12,2,51,0.9989078791006291,0.06291265917608324,2,0.09362006187438965,936,8
tt,12,2,51,0.999999999999469,1.387297478618906e-06,15,0.4797508716583252,97968,24
poly,12,2,51,1.0,5.013230231259807e-14,2,0.8100883960723877,91,-1
tt,12,3,42,0.9918330522925735,0.41339201702937683,1,0.08640098571777344,52,4
tt,12,3,42,0.9988891943788791,0.15245835613733738,2,0.09328937530517578,936,8
tt,12,3,42,0.9999778167298378,0.021544924797281654,3,0.26172733306884766,15288,24
poly,12,3,42,1.0,3.5783825631119533e-14,3,1.9573118686676025,455,-1
tt,12,3,43,0.999000374238446,0.20018784399092573,3,0.10866236686706543,468,4
tt,12,3,43,0.9996427889296585,0.11966893806989853,12,0.19072294235229492,9256,8
tt,12,3,43,0.9999892653929364,0.020744934038548265,13,0.4820902347564697,90168,24
poly,12,3,43,1.0,7.097607083988915e-14,3,1.9652557373046875,455,-1
tt,12,3,44,0.9922877138086376,0.296837201091937,1,0.08562421798706055,52,4
tt,12,3,44,0.9990580725257221,0.10373743169734324,12,0.1913926601409912,9256,8
tt,12,3,44,0.9999906691398104,0.010324941517440591,3,0.26220130920410156,15288,24
poly,12,3,44,1.0,4.180447050987732e-14,3,1.960029125213623,455,-1
tt,12,3,45,0.9954386296924896,0.25577918799618615,3,0.10975861549377441,468,4
tt,12,3,45,0.9863045114492681,0.4432066859921813,1,0.0808870792388916,104,8
tt,12,3,45,0.9999581877544859,0.02448890038633124,2,0.22734475135803223,7800,24
poly,12,3,45,1.0,3.373293322218701e-14,3,1.969590187072754,455,-1
tt,12,3,46,0.9960279895799483,0.23355617545203958,2,0.09845185279846191,260,4
tt,12,3,46,0.9988616710085568,0.1250316791680972,3,0.10704374313354492,1768,8
tt,12,3,46,0.9999782649363494,0.01727693198518902,3,0.11931419372558594,15288,24
poly,12,3,46,1.0,4.219915042460772e-14,3,1.9620246887207031,455,-1
tt,12,3,47,0.9958084757160754,0.28105330629752046,3,0.10943245887756348,468,4
tt,12,3,47,0.999082500185519,0.13149392771725305,13,0.19150185585021973,10088,8
tt,12,3,47,0.9999835423066439,0.017611128602529877,8,0.43544721603393555,52728,24
poly,12,3,47,1.0,4.6060765005996134e-14,3,1.9572052955627441,455,-1
tt,12,3,48,0.993283478953743,0.5761318119762568,1,0.08714580535888672,52,4
tt,12,3,48,0.9932834789524898,0.5761318120300069,1,0.0812685489654541,104,8
tt,12,3,48,0.9999860784131362,0.026229743091235266,4,0.22229933738708496,22776,24
poly,12,3,48,1.0,5.365044666562862e-14,3,1.9611248970031738,455,-1
tt,12,3,49,0.9978894869987275,0.28533878574275834,3,0.10806941986083984,468,4
tt,12,3,49,0.9996402806122091,0.11780092907024402,9,0.17759037017822266,6760,8
tt,12,3,49,0.9999786383423336,0.02870676594097627,2,0.08514857292175293,7800,24
poly,12,3,49,1.0,6.171903205135948e-14,3,1.9641962051391602,455,-1
tt,12,3,50,0.9975813321197226,0.23195856310160182,12,0.18879938125610352,2340,4
tt,12,3,50,0.9992720283673853,0.12725636662178091,11,0.19109153747558594,8424,8
tt,12,3,50,0.9999882980436071,0.016134352045768408,3,0.15371036529541016,15288,24
poly,12,3,50,1.0,5.742856553639371e-14,3,1.9589149951934814,455,-1
tt,12,3,51,0.9937499297789834,0.2959437105504006,11,0.19576191902160645,2132,4
tt,12,3,51,0.9981811973266571,0.15964652076934766,2,0.09399652481079102,936,8
tt,12,3,51,0.9999796609536452,0.016882313446935304,2,0.0848393440246582,7800,24
poly,12,3,51,1.0,2.685889135763812e-13,3,1.9399080276489258,455,-1
tt,12,4,42,0.983427118593805,0.7810787995911466,1,0.08452057838439941,52,4
tt,12,4,42,0.9980618653862442,0.26710856105569974,15,0.19002485275268555,11024,8
tt,12,4,42,0.9999372878627428,0.04804759341633354,3,0.11946845054626465,15288,24
poly,12,4,42,0.9999999054852009,0.001865287357363433,4,4.657156944274902,1820,-1
tt,12,4,43,0.9942041376858209,0.41922125468791904,2,0.09872055053710938,260,4
tt,12,4,43,0.9986475426097308,0.20250980673180372,4,0.11885428428649902,2600,8
tt,12,4,43,0.9999552035958746,0.03685579982507101,11,0.48111462593078613,75192,24
poly,12,4,43,0.9999999188629832,0.001568533437644375,4,4.638682842254639,1820,-1
tt,12,4,44,0.9966324133221348,0.4536957596483592,15,0.19113373756408691,2808,4
tt,12,4,44,0.9986784022037355,0.28422022686697335,10,0.18925881385803223,7592,8
tt,12,4,44,0.9999523762761431,0.05395317471317625,5,0.19091367721557617,30264,24
poly,12,4,44,0.9999999395354628,0.0019224528424307441,4,4.689490556716919,1820,-1
tt,12,4,45,0.9903430357135922,0.5047869364835038,1,0.08514237403869629,52,4
tt,12,4,45,0.9980907933494793,0.2244472371398424,15,0.192518949508667,11024,8
tt,12,4,45,0.9999521055295202,0.03554925326684727,5,0.3316769599914551,30264,24
poly,12,4,45,0.9999999087775174,0.0015514534091844725,4,4.683335304260254,1820,-1
tt,12,4,46,0.9943789924470249,0.3647367386018093,10,0.19078636169433594,1924,4
tt,12,4,46,0.9988770046227013,0.16302770326720073,11,0.19138336181640625,8424,8
tt,12,4,46,0.999909507702172,0.04627838919097179,2,0.08585190773010254,7800,24
poly,12,4,46,0.9999996810161728,0.002747620564767308,3,1.9859447479248047,455,-1
tt,12,4,47,0.9935539011302401,0.48197013765073443,2,0.09743833541870117,260,4
tt,12,4,47,0.9976967867882773,0.2880969900955681,11,0.1891944408416748,8424,8
tt,12,4,47,0.9999212060281603,0.05328661660564585,3,0.2617499828338623,15288,24
poly,12,4,47,0.9999999104515263,0.001796390474865929,4,4.681451082229614,1820,-1
tt,12,4,48,0.9868608318500474,0.6085636652185871,1,0.08630895614624023,52,4
tt,12,4,48,0.997983048905279,0.238434869060831,15,0.1906142234802246,11024,8
tt,12,4,48,0.9999189051912901,0.04780998533128953,2,0.08700895309448242,7800,24
poly,12,4,48,0.9999999193083504,0.0015081216706437773,4,4.68893837928772,1820,-1
tt,12,4,49,0.9971280429680439,0.5949785463344824,1,0.08564066886901855,52,4
tt,12,4,49,0.9997982708538903,0.15768728015137995,7,0.1540849208831787,5096,8
tt,12,4,49,0.9999836339789892,0.04491422284580164,2,0.08565425872802734,7800,24
poly,12,4,49,0.9999999603923116,0.0022095411044250816,4,4.6848931312561035,1820,-1
tt,12,4,50,0.9896592232510852,0.41210862409745613,15,0.191908597946167,2808,4
tt,12,4,50,0.993858747827305,0.3175876365715411,2,0.09380817413330078,936,8
tt,12,4,50,0.9997996884298406,0.057357226056864885,3,0.22288846969604492,15288,24
poly,12,4,50,0.9999998114384719,0.0017597933266753282,4,4.708164691925049,1820,-1
tt,12,4,51,0.9977871533634727,0.24746492527491845,13,0.19074606895446777,2548,4
tt,12,4,51,0.9988823550773396,0.17586925313563084,12,0.1901390552520752,9256,8
tt,12,4,51,0.9999377055848448,0.04152049772406906,2,0.0853121280670166,7800,24
poly,12,4,51,0.9999996986549184,0.0028878195239751265,3,1.976057767868042,455,-1
tt,12,5,42,0.9968231193273825,0.39502714047701754,9,0.1777811050415039,1716,4
tt,12,5,42,0.9995248392819347,0.15277304987681875,13,0.19031286239624023,10088,8
tt,12,5,42,0.9875001664260249,0.7835714415919017,1,0.0862874984741211,312,24
poly,12,5,42,0.9999997000044575,0.003838697453627819,4,4.656508207321167,1820,-1
tt,12,5,43,0.9926403550780445,0.4780155443029692,14,0.19161701202392578,2756,4
tt,12,5,43,0.9984827938008367,0.21703805702526963,15,0.19143295288085938,11024,8
tt,12,5,43,0.9997517912709232,0.08778536394981816,2,0.08596205711364746,7800,24
poly,12,5,43,0.9999995368864205,0.00379190411083894,5,4.668014764785767,6188,-1
tt,12,5,44,0.9901133601004498,0.7169761199929414,6,0.14502835273742676,1092,4
tt,12,5,44,0.9973902464188767,0.3683664629987185,2,0.09375786781311035,936,8
tt,12,5,44,0.999806539206207,0.10029443027071853,2,0.08507943153381348,7800,24
poly,12,5,44,0.9999994952845348,0.0051227556282489725,4,4.676295280456543,1820,-1
tt,12,5,45,0.9857695488939744,0.44831130666838087,5,0.13400554656982422,884,4
tt,12,5,45,0.9923981385968458,0.3276652097434356,2,0.09384584426879883,936,8
tt,12,5,45,0.9996721984438172,0.06804181094499241,13,0.48224401473999023,90168,24
poly,12,5,45,0.9999988424198217,0.004043392481651826,5,4.669333219528198,6188,-1
tt,12,5,46,0.9865946451691636,0.519956921456345,5,0.13199782371520996,884,4
tt,12,5,46,0.9948367213080489,0.3226940741880141,3,0.10588407516479492,1768,8
tt,12,5,46,0.9997127538367989,0.07611238396631718,2,0.22660136222839355,7800,24
poly,12,5,46,0.9999979824026144,0.006378895095475446,3,1.945389747619629,455,-1
tt,12,5,47,0.980158292949945,0.8404103893046164,1,0.08601737022399902,52,4
tt,12,5,47,0.9954425399589028,0.40277576457319547,11,0.1902322769165039,8424,8
tt,12,5,47,0.9998379946997983,0.07593928566890518,3,0.22220778465270996,15288,24
poly,12,5,47,0.9999994204081178,0.004542166427866343,5,4.685647964477539,6188,-1
tt,12,5,48,0.9962040680388374,0.4934594177249381,8,0.17018747329711914,1508,4
tt,12,5,48,0.9980674821035811,0.3520902464233655,3,0.10683250427246094,1768,8
tt,12,5,48,0.9999189202702451,0.07211878117894843,6,0.291393518447876,37752,24
poly,12,5,48,0.9999997628866647,0.0039000504229663073,4,4.671929597854614,1820,-1
tt,12,5,49,0.9959935255380532,0.7960337514052644,1,0.08525967597961426,52,4
tt,12,5,49,0.9994412153452934,0.2972846792201779,14,0.19098567962646484,10920,8
tt,12,5,49,0.9999619830867524,0.0775423071228451,2,0.22804880142211914,7800,24
poly,12,5,49,0.9999998561910807,0.004769174398298713,4,4.664484262466431,1820,-1
tt,12,5,50,0.998331660418212,0.5651211196198349,2,0.09636878967285156,260,4
tt,12,5,50,0.9995313299502895,0.29952488603493455,2,0.0939023494720459,936,8
tt,12,5,50,0.9999570947322721,0.09062637718724478,2,0.0852968692779541,7800,24
poly,12,5,50,0.9999998694481506,0.004999088502929596,4,4.6640849113464355,1820,-1
tt,12,5,51,0.9819804597296993,0.6289503989154325,2,0.09674596786499023,260,4
tt,12,5,51,0.9659238098080856,0.8649082911280374,1,0.08301496505737305,104,8
tt,12,5,51,0.9996305242361226,0.09006115688466809,2,0.11905050277709961,7800,24
poly,12,5,51,0.9999992488246379,0.004060833761060523,4,4.656143426895142,1820,-1
tt,12,6,42,0.9879916140004615,0.7167980640444129,2,0.09753680229187012,260,4
tt,12,6,42,0.9957978337612852,0.4240246638695071,7,0.15555953979492188,5096,8
tt,12,6,42,0.9996113184384043,0.12895894554958529,3,0.2626657485961914,15288,24
poly,12,6,42,0.9999982948189933,0.008541610178612467,5,4.656553745269775,6188,-1
tt,12,6,43,0.9713435439268038,0.6647890864935572,2,0.09749960899353027,260,4
tt,12,6,43,0.9400317970364405,0.9616857003117496,1,0.0812537670135498,104,8
tt,12,6,43,0.999105512468351,0.11745182967813436,4,0.29608774185180664,22776,24
poly,12,6,43,0.9999967328721312,0.007098322177164277,5,4.685269355773926,6188,-1
tt,12,6,44,0.98108445108462,0.8559347285119661,1,0.08594846725463867,52,4
tt,12,6,44,0.995009228341201,0.43965804400184455,14,0.19209551811218262,10920,8
tt,12,6,44,0.9996257926486048,0.12038914521118418,6,0.2227771282196045,37752,24
poly,12,6,44,0.9999978934573359,0.009032673307832499,5,4.693212032318115,6188,-1
tt,12,6,45,0.9884504745372242,0.675688128476351,3,0.10815048217773438,468,4
tt,12,6,45,0.9972839778634411,0.3276656163073803,11,0.19004154205322266,8424,8
tt,12,6,45,0.999750118278349,0.0993874305673137,6,0.36726808547973633,37752,24
poly,12,6,45,0.9999986618559662,0.007273034528239705,5,4.68268084526062,6188,-1
tt,12,6,46,0.9838026593927879,0.630071240265422,2,0.09777283668518066,260,4
tt,12,6,46,0.9969755679452131,0.2722636831645965,9,0.1797962188720703,6760,8
tt,12,6,46,0.9992447898076586,0.1360509944174502,2,0.0854346752166748,7800,24
poly,12,6,46,0.9999983683189047,0.006323906498315578,5,4.682497501373291,6188,-1
tt,12,6,47,0.9894812118402132,0.8197363526180755,3,0.11004638671875,468,4
tt,12,6,47,0.9970989687417283,0.43049443804706655,6,0.14201974868774414,4264,8
tt,12,6,47,0.9996720893717707,0.14473350757770498,3,0.11949563026428223,15288,24
poly,12,6,47,0.999999196722427,0.007163481795856842,5,4.661942720413208,6188,-1
tt,12,6,48,0.9924804719871175,0.6616409674349196,2,0.0979914665222168,260,4
tt,12,6,48,0.9984926984688256,0.29622872366348907,2,0.09447479248046875,936,8
tt,12,6,48,0.9997437654895897,0.12213662301168655,11,0.3957855701446533,75192,24
poly,12,6,48,0.9999990871562114,0.007289963092197483,5,4.69878625869751,6188,-1
tt,12,6,49,0.9950300876717239,0.668393292250233,2,0.0977621078491211,260,4
tt,12,6,49,0.999159572101561,0.27485772613575876,10,0.18937087059020996,7592,8
tt,12,6,49,0.9998469485531668,0.11729417331959477,2,0.19017744064331055,7800,24
poly,12,6,49,0.9999994384090385,0.007105060392276071,5,4.660860300064087,6188,-1
tt,12,6,50,0.9954163442703365,0.6090289453080545,6,0.14550256729125977,1092,4
tt,12,6,50,0.9974985239895157,0.44991462374436,2,0.09426641464233398,936,8
tt,12,6,50,0.9997138677081588,0.15216521186117807,2,0.15386033058166504,7800,24
poly,12,6,50,0.9999992979937002,0.007537068164650234,5,4.691114664077759,6188,-1
tt,12,6,51,0.9651791443446325,0.9361308820182505,1,0.08715343475341797,52,4
tt,12,6,51,0.9651791443456627,0.9361308820044031,1,0.08157157897949219,104,8
tt,12,6,51,0.999577473267752,0.10312024791457992,10,0.4818248748779297,67704,24
poly,12,6,51,0.999996603413396,0.009245665972733502,4,4.639347791671753,1820,-1
tt,12,7,42,0.995057152662515,0.8128465145271686,13,0.19188737869262695,2548,4
tt,12,7,42,0.9974003066697218,0.5894961990262767,15,0.1907651424407959,11024,8
tt,12,7,42,0.9998075172049455,0.1604042634643171,3,0.12020421028137207,15288,24
poly,12,7,42,0.9999986597527474,0.013384816205458032,6,4.762196063995361,18564,-1
tt,12,7,43,0.9820086944167017,0.9879823568229585,8,0.16813135147094727,1508,4
tt,12,7,43,0.9926313579424564,0.6322831078817226,15,0.19132709503173828,11024,8
tt,12,7,43,0.9992934125325512,0.19579464703510466,2,0.0851435661315918,7800,24
poly,12,7,43,0.9999968689376996,0.013033579448182562,6,4.752593755722046,18564,-1
tt,12,7,44,0.9932612873191113,0.8608373373028495,4,0.12231731414794922,676,4
tt,12,7,44,0.9977181219363976,0.5009320768278236,2,0.3109886646270752,936,8
tt,12,7,44,0.999596847633074,0.21055581140627858,2,0.1880030632019043,7800,24
poly,12,7,44,0.9999979753471614,0.014921342837905924,5,4.719555139541626,6188,-1
tt,12,7,45,0.9930987563244359,0.6917145104178917,6,0.14390969276428223,1092,4
tt,12,7,45,0.9976521475143902,0.40345825754463177,15,0.18946290016174316,11024,8
tt,12,7,45,0.9995378927255486,0.17899240676948605,2,0.11918759346008301,7800,24
poly,12,7,45,0.9999979780577761,0.011839887502299846,6,4.769587755203247,18564,-1
tt,12,7,46,0.985415632661308,0.7997313308407167,3,0.10864520072937012,468,4
tt,12,7,46,0.9948033796336763,0.47737625034863285,15,0.1905231475830078,11024,8
tt,12,7,46,0.999448448912695,0.15552248461897378,9,0.32665562629699707,60216,24
poly,12,7,46,0.9999926055814822,0.01800745454461285,4,4.678879976272583,1820,-1
tt,12,7,47,0.9752802397714502,1.514713604424809,1,0.08523201942443848,52,4
tt,12,7,47,0.9974328746920098,0.4881259912837678,2,0.09346652030944824,936,8
tt,12,7,47,0.9997333976720894,0.1573042178651569,4,0.29802680015563965,22776,24
poly,12,7,47,0.999997504398159,0.015219348005916187,5,4.708348035812378,6188,-1
tt,12,7,48,0.9912248647897529,0.7003004472787412,3,0.1099085807800293,468,4
tt,12,7,48,0.9963731470401133,0.45021760114197806,3,0.10759425163269043,1768,8
tt,12,7,48,0.9995469351451913,0.1591247309797009,2,0.08588719367980957,7800,24
poly,12,7,48,0.9999973273926807,0.012221515755607398,6,4.783915281295776,18564,-1
tt,12,7,49,0.9939728223942055,0.8311278367335955,3,0.12529230117797852,468,4
tt,12,7,49,0.9964788835386817,0.6352592952649785,12,0.18989133834838867,9256,8
tt,12,7,49,0.9996796812908926,0.19160285958551243,2,0.08546161651611328,7800,24
poly,12,7,49,0.9999976691688993,0.016344296636335985,5,4.732699155807495,6188,-1
tt,12,7,50,0.9901191463620651,0.7888506910205397,5,0.13216257095336914,884,4
tt,12,7,50,0.9953023830345323,0.5439216910011332,2,0.0935051441192627,936,8
tt,12,7,50,0.9996197445145788,0.15475166167568477,5,0.3313326835632324,30264,24
poly,12,7,50,0.9999966121706152,0.014606909633128192,6,4.764752626419067,18564,-1
tt,12,7,51,0.9876653026844563,0.5800206779329432,6,0.1439342498779297,1092,4
tt,12,7,51,0.9961049330158903,0.32593927379891807,14,0.19062018394470215,10920,8
tt,12,7,51,0.9991921308441525,0.14843958854140582,11,0.3962714672088623,75192,24
poly,12,7,51,0.9999955448806385,0.011023230792862798,6,4.7642576694488525,18564,-1
tt,12,10,42,0.9441428807022814,2.1204533960745526,1,0.08736062049865723,52,4
tt,12,10,42,0.9874994073852339,1.0031243340881053,3,0.11086177825927734,1768,8
tt,12,10,42,0.9977828817854618,0.4224583414545958,2,0.11617851257324219,7800,24
poly,12,10,42,0.9999836402878058,0.036289191651741645,8,5.244070291519165,125970,-1
tt,12,10,43,0.9775575687229746,1.0915182311519978,8,0.1716458797454834,1508,4
tt,12,10,43,0.9804546890638058,1.0186320435574527,5,0.1347801685333252,3432,8
tt,12,10,43,0.9968315594546499,0.41012743608303004,2,0.11692428588867188,7800,24
poly,12,10,43,0.9999643251071413,0.0435188470168771,7,4.92353081703186,50388,-1
tt,12,10,44,0.9825667785492883,1.2978575955907758,14,0.1961982250213623,2756,4
tt,12,10,44,0.9915693456174457,0.9025449955345548,2,0.09682488441467285,936,8
tt,12,10,44,0.9988770163658396,0.32940101511586334,3,0.16564464569091797,15288,24
poly,12,10,44,0.9999742532897766,0.04987685857174744,7,4.913465738296509,50388,-1
tt,12,10,45,0.985199134591851,1.2848620009567435,2,0.09892797470092773,260,4
tt,12,10,45,0.9947568166895168,0.7647340917802737,2,0.09666013717651367,936,8
tt,12,10,45,0.9984533230739573,0.4153485837072251,2,0.28830790519714355,7800,24
poly,12,10,45,0.9999855794269116,0.040105523596100076,8,5.19915246963501,125970,-1
tt,12,10,46,0.9825337755336734,1.2805045721637307,2,0.09963274002075195,260,4
tt,12,10,46,0.9919241157358526,0.8707162669166744,3,0.11079096794128418,1768,8
tt,12,10,46,0.9987193179224925,0.3467386714509075,9,0.5259819030761719,60216,24
poly,12,10,46,0.9999756802772068,0.047781626050475895,6,4.7628655433654785,18564,-1
tt,12,10,47,0.9708060037127655,1.9591189260314321,1,0.09419798851013184,52,4
tt,12,10,47,0.9962639602505614,0.7008414347451396,15,0.19807028770446777,11024,8
tt,12,10,47,0.9989843127959499,0.36542143308301367,8,0.3490102291107178,52728,24
poly,12,10,47,0.9999823858840539,0.048122086708700454,7,4.926952362060547,50388,-1
tt,12,10,48,0.9766557687998783,1.3751834364572553,5,0.13511371612548828,884,4
tt,12,10,48,0.9913757126075812,0.8358579068974549,3,0.10998868942260742,1768,8
tt,12,10,48,0.9983081790925609,0.37020990889205696,3,0.16585278511047363,15288,24
poly,12,10,48,0.9999829141901726,0.03720391375936809,8,5.185011863708496,125970,-1
tt,12,10,49,0.9925706206658416,1.1352825717928872,6,0.15711641311645508,1092,4
tt,12,10,49,0.9959703083545896,0.8361103733572884,2,0.09729862213134766,936,8
tt,12,10,49,0.9992546366804526,0.35959340035070714,3,0.31990885734558105,15288,24
poly,12,10,49,0.9999882535120613,0.045142096280388906,7,4.94230842590332,50388,-1
tt,12,10,50,0.980185696713477,2.1240188348869773,1,0.08727717399597168,52,4
tt,12,10,50,0.9801856967167417,2.124018834711996,1,0.08576059341430664,104,8
tt,12,10,50,0.9801856967189156,2.1240188345954767,1,0.26935338973999023,312,24
poly,12,10,50,0.9999902722642392,0.04706248368892034,7,4.922309875488281,50388,-1
tt,12,10,51,0.9905217488068537,1.1786313054985114,15,0.19531726837158203,2808,4
tt,12,10,51,0.9935978451290869,0.9686724606159859,7,0.16058063507080078,5096,8
tt,12,10,51,0.9987434666928167,0.4291418484956969,2,0.16556334495544434,7800,24
poly,12,10,51,0.9999685609191385,0.06788108656645953,5,4.708700895309448,6188,-1
